3FF61209,06/20/2014,GMCR   JUL 19 2014   135.000 C,-9,1.665,-1498.5,0,166.5,154.18,154.18,USD,USD
3FF61209,06/20/2014,GMCR   AUG 01 2014   129.000 C,8,4,3200,0,-100,909.09,909.09,USD,USD
3FF61209,06/20/2014,GMCR   AUG 16 2014   160.000 C,2,1.095,219,0,-7,-82.22,-82.22,USD,USD
3FF61209,06/20/2014,GMCR   SEP 20 2014   130.000 C,7,7.7,5390,0,-17.5,1572.45,1572.45,USD,USD
3FF61209,06/20/2014,GMCR   DEC 20 2014   110.000 P,18,9.825,17685,0,-270,-2211.57,-2211.57,USD,USD
3FF61209,06/20/2014,GMCR   DEC 20 2014   130.000 P,-2,20.1,-4020,0,25,779.18,779.18,USD,USD
3FF61209,06/20/2014,GMCR   DEC 20 2014   140.000 C,2,8.15,1630,0,10,-410.72,-410.72,USD,USD
3FF61209,06/20/2014,GMCR   DEC 20 2014   145.000 C,5,6.65,3325,0,-25,-1126.82,-1126.82,USD,USD
3FF61209,06/20/2014,GMCR   JAN 17 2015   130.000 C,-8,12.5,-10000,0,-200,116.86,116.86,USD,USD
3FF61209,06/20/2014,IBN,301,48.98,14742.98,0,-424.2,-225.13,-225.13,USD,USD
3FF61209,06/20/2014,IBN    JUN 21 2014    49.000 P,0,0.02,0,0,4.5,59.41,59.41,USD,USD
3FF61209,06/20/2014,IBN    JUN 21 2014    50.000 P,0,1.02,0,0,245,-143.11,-143.11,USD,USD
3FF61209,06/20/2014,IBN    JUL 19 2014    50.000 C,-6,1.065,-639,0,162,227.5,227.5,USD,USD
3FF61209,06/20/2014,IBN    DEC 20 2014    40.000 P,10,1.275,1275,0,0,68.78,68.78,USD,USD
3FF61209,06/20/2014,JCP,100,9,900,0,-3,32.23,32.23,USD,USD
3FF61209,06/20/2014,JCP    JUN 21 2014     9.000 P,2,0,0,0,-11,-90.72,-90.72,USD,USD
3FF61209,06/20/2014,SD     JAN 17 2015     7.000 C,1,0.89,89,0,5,11.64,11.64,USD,USD
3FF61209,06/20/2014,SPY    JUN 21 2014   162.000 P,1,0,0,0,-0.5,-1.61,-1.61,USD,USD
3FF61209,06/20/2014,WMB,2200,57.66,126852,0,-623.59,-1947.56,-1947.56,USD,USD
3FF61209,06/20/2014,WMB    JUN 21 2014    54.000 P,5,0,0,0,-22.5,-203.11,-203.11,USD,USD
3FF61209,06/20/2014,WMB    JUN 21 2014    60.000 C,1,0,0,0,-4,-35.62,-35.62,USD,USD
3FF61209,06/20/2014,WMB    JUL 19 2014    50.000 C,-9,7.8,-7020,0,-45,-318.43,-318.43,USD,USD
3FF61209,06/20/2014,WMB    JUL 19 2014    55.000 P,-5,0.455,-227.5,0,5,395.67,395.67,USD,USD
3FF61209,06/20/2014,WMB    JUL 19 2014    60.000 P,3,2.835,850.5,0,-1.5,60.4,60.4,USD,USD
3FF61209,06/20/2014,WMB    AUG 16 2014    44.000 C,-20,13.9,-27800,0,-450,1992.05,1992.05,USD,USD
3FF61209,06/20/2014,WMB    AUG 16 2014    45.000 C,-3,12.975,-3892.5,0,22.5,-308.65,-308.65,USD,USD
3FF61209,06/20/2014,WMB    AUG 16 2014    60.000 C,-5,1.165,-582.5,0,62.5,186.72,186.72,USD,USD
3FF61209,06/20/2014,WMB    AUG 16 2014    65.000 C,5,0.275,137.5,0,-10,-74.3,-74.3,USD,USD
3FF61209,06/20/2014,WMB    NOV 22 2014    44.000 C,6,13.85,8310,0,60,807.82,807.82,USD,USD
3FF61209,06/20/2014,WMB    NOV 22 2014    45.000 C,1,12.95,1295,0,5,954.64,954.64,USD,USD
3FF61209,06/20/2014,WMB    NOV 22 2014    57.500 P,-10,3.525,-3525,0,-78.73,-78.73,-78.73,USD,USD
