"ASTM","Aastrom Bioscienc","5/7/2014","4:00pm",4.12,4.31,4.33,3.95,205248,"3.14 - 86.00",0.00,N/A,N/A
"ABAX","ABAXIS, Inc.","5/7/2014","4:00pm",40.21,40.25,40.29,39.21,74948,"32.11 - 51.84",0.00,N/A,63.62
"ABB","ABB Ltd Common St","5/7/2014","4:00pm",23.34,23.40,23.45,23.16,3862922,"20.65 - 27.25",0.783,3.35,20.12
"ABT","Abbott Laboratori","5/7/2014","4:00pm",38.69,38.65,38.79,38.29,4990223,"32.70 - 40.49",0.72,1.87,25.25
"ABBV","AbbVie Inc. Commo","5/7/2014","4:00pm",52.79,52.04,52.87,51.2749,7023045,"40.10 - 54.78",1.62,3.18,19.81
"ANF","Abercrombie & Fit","5/7/2014","4:00pm",35.68,36.92,36.95,35.49,3057315,"31.14 - 55.23",0.80,2.17,53.39
"ABMD","ABIOMED, Inc.","5/7/2014","4:00pm",21.469,21.96,22.15,21.07,370720,"18.15 - 30.77",0.00,N/A,122.17
"AXAS","Abraxas Petroleum","5/7/2014","4:00pm",5.49,5.43,5.50,5.2266,2567085,"2.01 - 5.67",0.00,N/A,13.12
"ACTG","Acacia Research C","5/7/2014","4:00pm",15.29,15.30,15.41,15.02,598284,"12.23 - 25.74",0.50,3.26,N/A
"ACHC","Acadia Healthcare","5/7/2014","4:00pm",42.60,43.75,44.038,41.90,481979,"30.70 - 53.87",0.00,N/A,42.44
"ACAD","ACADIA Pharmaceut","5/7/2014","4:00pm",18.51,18.93,19.1399,17.15,3517175,"11.58 - 32.00",0.00,N/A,N/A
"AXDX","Accelerate Diagno","5/7/2014","4:00pm",17.30,17.13,17.50,16.53,80831,"6.86 - 23.00",0.00,N/A,N/A
"XLRN","Acceleron Pharma ","5/7/2014","4:00pm",32.69,31.72,33.20,30.37,445575,"16.78 - 57.89",0.00,N/A,N/A
"ACCL","Accelrys, Inc.","4/29/2014","4:00pm",12.51,N/A,N/A,N/A,0,"7.75 - 12.58",0.00,N/A,N/A
"ACN","Accenture plc. Cl","5/7/2014","4:00pm",78.21,78.74,78.87,77.71,3421816,"69.00 - 85.88",1.86,2.36,19.35
"ACMP","Access Midstream ","5/7/2014","4:01pm",59.07,58.81,59.342,58.50,480786,"41.85 - 60.46",2.15,3.66,56.47
"ACCO","Acco Brands Corpo","5/7/2014","4:02pm",6.14,5.97,6.16,5.85,601789,"5.47 - 7.63",0.00,N/A,8.79
"ACHI","ACCRETIVE HEALTH ","5/7/2014","3:59pm",7.50,7.49,7.50,7.45,75670,"7.45 - 11.58",0.00,N/A,44.12
"ARAY","Accuray Incorpora","5/7/2014","4:00pm",8.00,8.20,8.261,7.96,597111,"4.88 - 10.85",0.00,N/A,N/A
"ACW","Accuride Corporat","5/7/2014","4:05pm",5.50,5.51,5.62,5.31,572903,"3.10 - 6.88",0.00,N/A,N/A
"ACE","Ace Limited Commo","5/7/2014","4:00pm",103.17,102.27,103.39,101.85,1630420,"84.73 - 104.07",2.28,2.24,9.90
"ACRX","AcelRx Pharmaceut","5/7/2014","4:00pm",10.34,10.50,11.17,10.0804,383370,"5.70 - 13.64",0.00,N/A,N/A
"ACET","Aceto Corporation","5/7/2014","4:00pm",23.73,23.37,23.78,23.00,389389,"10.01 - 25.25",0.235,1.01,20.88
"ACHN","Achillion Pharmac","5/7/2014","4:00pm",2.70,2.66,2.71,2.45,1934496,"2.26 - 8.49",0.00,N/A,N/A
"ACOR","Acorda Therapeuti","5/7/2014","4:00pm",30.75,31.66,31.75,30.10,598479,"27.51 - 39.95",0.00,N/A,81.72
"ACFN","Acorn Energy, Inc","5/7/2014","4:00pm",2.21,2.23,2.24,2.10,198106,"2.10 - 9.90",0.00,N/A,N/A
"ACT","Actavis plc Ordin","5/7/2014","4:02pm",202.00,203.54,203.88,198.67,1947971,"104.86 - 230.77",0.00,N/A,N/A
"ATVI","Activision Blizza","5/7/2014","4:00pm",21.01,20.17,21.06,20.06,20043178,"13.27 - 21.50",0.20,1.04,20.33
"ATU","Actuant Corporati","5/7/2014","4:03pm",33.98,33.58,33.98,33.32,583727,"31.18 - 39.84",0.04,0.12,58.93
"BIRT","Actuate Corporati","5/7/2014","4:00pm",3.88,3.90,3.92,3.77,984744,"3.41 - 8.23",0.00,N/A,776.00
"AYI","Acuity Brands Inc","5/7/2014","4:02pm",121.81,122.75,123.48,119.67,488247,"72.34 - 146.28",0.52,0.42,34.55
"ACUR","Acura Pharmaceuti","5/7/2014","4:00pm",1.28,1.30,1.32,1.27,159965,"1.17 - 2.59",0.00,N/A,N/A
"ACXM","Acxiom Corporatio","5/7/2014","4:00pm",26.66,27.69,27.70,26.28,937087,"19.23 - 39.30",0.00,N/A,41.24
"ADES","Advanced Emission","5/7/2014","4:00pm",21.26,21.15,21.31,20.37,166023,"14.245 - 29.165",0.00,N/A,N/A
"ADMP","Adamis Pharmaceut","5/7/2014","4:00pm",5.84,5.80,5.8899,5.68,46072,"3.40 - 13.09",0.00,N/A,N/A
"AGRO","Adecoagro S.A. Co","5/7/2014","4:00pm",8.85,8.77,8.88,8.75,86251,"6.01 - 9.34",0.00,N/A,N/A
"ADEP","Adept Technology,","5/7/2014","4:00pm",10.67,11.17,11.20,10.51,401203,"3.11 - 21.90",0.00,N/A,N/A
"ADBE","Adobe Systems Inc","5/7/2014","4:00pm",58.63,59.59,59.68,57.15,7061082,"41.91 - 71.11",0.00,N/A,114.31
"ADT","ADT Corporation C","5/7/2014","4:01pm",31.33,31.04,31.34,30.57,2395456,"27.93 - 46.05",0.65,2.09,17.97
"ADTN","ADTRAN, Inc.","5/7/2014","4:00pm",21.94,21.72,21.95,21.34,654069,"20.86 - 27.98",0.36,1.66,26.60
"AAP","Advance Auto Part","5/7/2014","4:03pm",119.45,120.64,121.25,118.51,555860,"78.91 - 129.99",0.24,0.20,22.65
"AEIS","Advanced Energy I","5/7/2014","4:00pm",16.97,17.30,17.66,16.75,1097428,"16.29 - 29.15",0.00,N/A,21.35
"AMD","Advanced Micro De","5/7/2014","4:00pm",3.97,4.04,4.04,3.89,22381224,"3.04 - 4.65",0.00,N/A,83.54
"AAV","Advantage Oil & G","5/7/2014","4:03pm",6.32,6.37,6.40,6.26,316175,"3.39 - 6.45",0.00,N/A,N/A
"ADXS","Advaxis, Inc.","5/7/2014","4:00pm",2.89,2.96,2.9969,2.81,95784,"0.035 - 11.70",0.00,N/A,N/A
"ADVS","Advent Software, ","5/7/2014","4:00pm",29.01,28.76,29.1196,28.45,414281,"25.42 - 36.21",9.00,31.38,55.91
"ABCO","The Advisory Boar","5/7/2014","4:00pm",52.29,55.68,55.98,52.24,461558,"45.37 - 70.55",0.00,N/A,94.12
"ACM","Aecom Technology ","5/7/2014","4:02pm",31.56,32.12,32.23,31.30,860971,"27.35 - 35.24",0.00,N/A,12.42
"ANW","Aegean Marine Pet","5/7/2014","4:02pm",9.15,9.26,9.31,9.06,64514,"6.05 - 12.72",0.04,0.44,15.95
"AEGR","Aegerion Pharmace","5/7/2014","4:00pm",34.63,36.25,36.55,30.43,8191268,"30.43 - 101.00",0.00,N/A,N/A
"AEGN","Aegion Corp","5/7/2014","4:00pm",24.07,24.01,24.905,23.77,187659,"19.14 - 25.64",0.00,N/A,20.18
"AEG","AEGON N.V. Common","5/7/2014","4:01pm",8.99,9.00,9.01,8.92,838626,"6.32 - 9.50",0.294,3.25,18.12
"AER","Aercap Holdings N","5/7/2014","4:04pm",48.03,45.60,48.34,45.50,1934857,"16.06 - 48.34",0.00,N/A,17.89
"ARX","Aeroflex Holding ","5/7/2014","4:03pm",8.49,8.85,8.85,7.866,166757,"6.04 - 8.99",0.00,N/A,N/A
"ARO","Aeropostale Inc C","5/7/2014","4:00pm",4.41,4.58,4.64,4.38,1934070,"4.30 - 17.10",0.00,N/A,N/A
"AVAV","AeroVironment, In","5/7/2014","4:00pm",33.03,33.22,33.31,32.21,217207,"19.25 - 41.67",0.00,N/A,152.05
"AET","Aetna Inc. Common","5/7/2014","4:00pm",74.05,72.18,74.07,71.96,2698619,"57.72 - 76.71",0.85,1.18,12.69
"AMG","Affiliated Manage","5/7/2014","4:00pm",196.04,193.63,196.06,190.96,416318,"151.23 - 219.39",0.00,N/A,28.43
"AFFY","AFFYMAX, INC.","5/7/2014","3:59pm",0.60,0.6625,0.6625,0.5812,225417,"0.52 - 2.10",0.00,N/A,N/A
"AFFX","Affymetrix, Inc.","5/7/2014","4:00pm",7.49,7.62,7.65,7.31,943366,"3.42 - 9.80",0.00,N/A,N/A
"AFL","AFLAC Incorporate","5/7/2014","4:01pm",62.59,62.16,62.61,61.94,1583730,"53.51 - 67.62",1.44,2.33,9.58
"MITT","AG Mortgage Inves","5/7/2014","4:05pm",18.25,17.86,18.39,17.75,516733,"15.10 - 25.80",2.60,14.73,N/A
"AGCO","AGCO Corporation ","5/7/2014","4:03pm",55.23,54.85,55.52,54.55,1218841,"49.63 - 64.60",0.41,0.75,9.33
"AGEN","Agenus Inc.","5/7/2014","4:00pm",2.71,2.69,2.73,2.60,335154,"2.27 - 5.27",0.00,N/A,N/A
"A","Agilent Technolog","5/7/2014","4:03pm",55.03,55.13,55.13,54.27,2219204,"41.85 - 61.22",0.504,0.92,25.35
"AGIO","Agios Pharmaceuti","5/7/2014","4:00pm",40.78,42.17,42.29,39.25,317355,"15.77 - 49.79",0.00,N/A,N/A
"GAS","AGL Resources, In","5/7/2014","4:04pm",53.99,53.68,54.02,53.525,499511,"41.47 - 54.16",1.90,3.55,14.15
"AEM","Agnico Eagle Mine","5/7/2014","4:04pm",32.13,32.36,32.61,31.83,2330508,"23.77 - 35.46",0.74,2.28,N/A
"ADC","Agree Realty Corp","5/7/2014","4:05pm",29.52,29.29,29.70,29.17,61674,"26.58 - 34.25",1.66,5.68,20.05
"AGU","Agrium Inc. Commo","5/7/2014","4:03pm",94.63,94.61,95.44,92.45,1421034,"77.19 - 97.97",2.75,2.87,13.35
"AL","Air Lease Corpora","5/7/2014","4:02pm",37.41,37.76,37.96,36.90,925922,"25.13 - 38.15",0.11,0.29,20.90
"AIRM","Air Methods Corpo","5/7/2014","4:00pm",54.63,55.12,55.20,54.145,496986,"32.24 - 59.07",0.00,N/A,35.62
"APD","Air Products and ","5/7/2014","4:01pm",119.92,119.26,119.99,117.88,717397,"90.12 - 124.40",2.90,2.44,25.38
"AYR","Aircastle Limited","5/7/2014","4:01pm",17.57,17.98,17.98,17.31,902574,"14.39 - 21.35",0.73,4.24,43.02
"ARG","Airgas, Inc. Comm","5/7/2014","4:03pm",105.49,105.85,105.97,104.94,474883,"92.86 - 113.16",1.92,1.82,22.56
"AMCN","AirMedia Group In","5/7/2014","4:00pm",2.06,2.15,2.15,2.033,358857,"1.53 - 3.24",0.00,N/A,N/A
"AIXG","Aixtron SE","5/7/2014","4:00pm",14.66,14.67,14.71,14.44,87066,"12.90 - 18.06",0.00,N/A,N/A
"AKS","AK Steel Holding ","5/7/2014","4:00pm",6.80,6.92,6.96,6.69,4552761,"2.92 - 8.47",0.00,N/A,N/A
"AKAM","Akamai Technologi","5/7/2014","4:00pm",51.86,52.48,52.96,51.10,2600148,"40.08 - 63.15",0.00,N/A,32.35
"AKRX","Akorn, Inc.","5/7/2014","4:00pm",25.81,25.54,25.84,24.75,1016691,"12.91 - 28.00",0.00,N/A,55.17
"AGI","Alamos Gold Inc O","5/7/2014","4:03pm",8.97,9.21,9.24,8.83,285164,"8.83 - 17.38",0.20,2.16,76.53
"ALK","Alaska Air Group,","5/7/2014","4:05pm",94.07,94.97,95.17,93.23,676827,"50.31 - 96.77",0.65,0.69,11.80
"ALSK","Alaska Communicat","5/7/2014","4:00pm",1.91,1.88,1.95,1.87,297654,"1.63 - 3.90",0.00,N/A,0.69
