"BIIB","Biogen Idec Inc.","5/7/2014","4:00pm",284.00,286.26,288.25,278.10,1379618,"194.66 - 358.89",0.00,N/A,35.56
"BMRN","BioMarin Pharmace","5/7/2014","4:00pm",58.49,59.40,59.40,56.65,930769,"53.53 - 84.25",0.00,N/A,N/A
"BMR","Biomed Realty Tru","5/7/2014","4:03pm",21.05,20.92,21.13,20.88,1867581,"17.90 - 23.13",0.97,4.64,84.70
"BIOS","BioScrip, Inc.","5/7/2014","4:00pm",6.69,6.97,6.99,6.52,1947547,"5.61 - 17.62",0.00,N/A,N/A
"BOTA","Biota Pharmaceuti","5/7/2014","4:00pm",3.24,3.30,3.3999,3.177,153431,"3.01 - 7.07",0.00,N/A,N/A
"BEAT","BioTelemetry, Inc","5/7/2014","4:00pm",6.86,8.18,8.18,6.42,2051677,"2.65 - 11.98",0.00,N/A,N/A
"BTX","BioTime, Inc. Com","5/7/2014","4:01pm",2.46,2.37,2.54,2.32,242768,"2.32 - 4.82",0.00,N/A,N/A
"BITA","Bitauto Holdings ","5/7/2014","4:02pm",33.11,35.42,35.43,32.60,1885909,"9.75 - 46.93",0.00,N/A,39.51
"BJRI","BJ's Restaurants,","5/7/2014","4:00pm",29.91,29.59,30.14,29.39,334409,"25.11 - 40.99",0.00,N/A,49.22
"BBOX","Black Box Corpora","5/7/2014","4:00pm",19.93,20.12,20.13,19.34,43240,"19.34 - 31.59",0.36,1.80,12.11
"BLKB","Blackbaud, Inc.","5/7/2014","4:00pm",32.75,32.51,32.81,32.25,295712,"28.82 - 42.23",0.48,1.48,47.16
"BBRY","BlackBerry Limite","5/7/2014","4:00pm",7.29,7.69,7.72,7.21,14005413,"5.44 - 16.16",0.00,N/A,N/A
"HAWK","Blackhawk Network","5/7/2014","4:00pm",24.03,23.92,24.05,23.61,214030,"20.25 - 29.73",0.00,N/A,25.39
"BKCC","BlackRock Kelso C","5/7/2014","4:00pm",8.47,8.41,8.48,8.355,1261501,"8.25 - 10.35",1.04,12.37,7.65
"BTT","BlackRock Municip","5/7/2014","4:00pm",20.09,20.11,20.15,20.06,144173,"16.47 - 23.25",1.133,5.64,N/A
"BLK","BlackRock, Inc. C","5/7/2014","4:05pm",299.00,296.79,299.55,295.11,611741,"240.60 - 326.00",6.97,2.35,16.79
"BXMT","Blackstone Mortga","5/7/2014","4:03pm",28.68,28.71,28.78,28.47,394982,"23.28 - 29.68",1.20,4.19,25.19
"HRB","H&R Block, Inc. C","5/7/2014","4:04pm",27.71,28.15,28.26,27.23,4664618,"25.98 - 32.42",0.80,2.85,33.81
"BLMN","Bloomin' Brands, ","5/7/2014","4:00pm",22.28,22.19,22.44,21.88,838139,"20.55 - 27.27",0.00,N/A,13.58
"BLT","Blount Internatio","5/7/2014","4:05pm",11.15,10.99,11.17,10.93,146546,"10.52 - 14.74",0.00,N/A,112.14
"BCOR","Blucora, Inc.","5/7/2014","4:00pm",17.07,17.45,17.45,17.005,1446616,"16.65 - 30.12",0.00,N/A,28.30
"NILE","Blue Nile, Inc.","5/7/2014","4:00pm",29.72,30.33,30.59,29.57,276165,"29.57 - 49.14",0.00,N/A,35.29
"BTH","Blyth, Inc. New C","5/7/2014","4:01pm",8.80,8.75,8.94,8.45,79748,"8.45 - 17.17",0.15,1.71,N/A
"BWP","Boardwalk Pipelin","5/7/2014","4:04pm",15.78,16.03,16.0894,15.73,1860825,"11.99 - 33.00",1.264,7.93,16.07
"BODY","Body Central Corp","5/7/2014","4:00pm",0.9521,1.08,1.08,0.951,596790,"0.86 - 13.39",0.00,N/A,N/A
"BA","Boeing Company (T","5/7/2014","4:00pm",130.35,130.77,131.10,129.20,2900669,"93.82 - 144.57",2.43,1.87,22.42
"BOFI","BofI Holding, Inc","5/7/2014","4:00pm",81.98,83.18,84.21,79.62,182993,"39.00 - 106.55",0.00,N/A,25.25
"WIFI","Boingo Wireless, ","5/7/2014","4:00pm",6.53,6.52,6.71,6.45,148764,"5.06 - 8.00",0.00,N/A,N/A
"BCC","Boise Cascade, L.","5/7/2014","4:02pm",25.07,25.00,25.14,24.50,340107,"22.55 - 31.86",0.00,N/A,24.39
"BOKF","BOK Financial Cor","5/7/2014","4:00pm",64.71,63.93,64.88,63.60,102386,"60.59 - 71.10",1.56,2.44,14.43
"BONA","Bona Film Group L","5/7/2014","4:00pm",5.81,5.98,5.98,5.70,88664,"3.58 - 8.92",0.00,N/A,63.26
"BCEI","Bonanza Creek Ene","5/7/2014","4:02pm",46.90,47.76,47.83,45.95,665356,"33.20 - 57.47",0.00,N/A,27.70
"BAH","Booz Allen Hamilt","5/7/2014","4:02pm",24.01,23.81,24.02,23.51,513800,"15.93 - 24.02",2.40,10.10,14.76
"BWA","BorgWarner Inc. C","5/7/2014","4:06pm",59.93,60.34,60.60,59.361,1003842,"39.215 - 64.23",0.50,0.83,21.63
"SAM","Boston Beer Compa","5/7/2014","4:01pm",234.88,234.08,235.928,231.59,91809,"143.42 - 265.53",0.00,N/A,44.09
"BXP","Boston Properties","5/7/2014","4:02pm",118.70,117.74,118.94,117.22,688598,"98.04 - 118.98",4.85,4.14,23.94
"BSX","Boston Scientific","5/7/2014","4:00pm",12.77,12.98,13.01,12.63,9748590,"7.87 - 14.08",0.00,N/A,47.44
"EPAY","Bottomline Techno","5/7/2014","4:00pm",30.56,29.99,30.65,29.06,272428,"24.62 - 37.41",0.00,N/A,N/A
"BDBD","Boulder Brands, I","5/7/2014","4:00pm",14.67,14.98,15.284,14.22,774927,"9.07 - 18.46",0.00,N/A,88.18
"BYD","Boyd Gaming Corpo","5/7/2014","4:01pm",10.89,11.06,11.17,10.63,1855065,"9.11 - 14.75",0.00,N/A,N/A
"BP","BP p.l.c. Common ","5/7/2014","4:00pm",51.02,51.08,51.25,50.78,6850456,"40.51 - 51.25",2.265,4.48,15.71
"BPT","BP Prudhoe Bay Ro","5/7/2014","4:03pm",87.94,87.81,88.48,87.392,106102,"70.50 - 98.22",9.848,11.29,9.65
"BPZ","BPZ Resources, In","5/7/2014","4:01pm",2.58,2.69,2.69,2.53,709548,"1.58 - 3.25",0.00,N/A,N/A
"BRC","Brady Corporation","5/7/2014","4:01pm",25.57,25.46,25.60,25.00,205988,"24.75 - 35.75",0.775,3.05,N/A
"BDN","Brandywine Realty","5/7/2014","4:02pm",15.27,15.11,15.28,15.07,814704,"12.23 - 16.06",0.60,3.99,82.19
"BAK","Braskem SA ADR","5/7/2014","4:06pm",14.55,14.18,14.57,14.03,286261,"12.56 - 18.58",0.551,3.86,24.76
"BBRG","Bravo Brio Restau","5/7/2014","4:00pm",15.20,15.25,15.29,15.12,84284,"13.92 - 19.10",0.00,N/A,44.81
"BBEP","BreitBurn Energy ","5/7/2014","4:00pm",20.00,20.26,20.26,20.00,505359,"14.01 - 21.36",1.791,8.92,N/A
"BRFS","BRF S.A.","5/7/2014","4:00pm",23.41,23.22,23.42,23.00,1023078,"16.48 - 26.35",0.368,1.58,44.20
"BPI","Bridgepoint Educa","5/7/2014","4:00pm",15.90,15.38,16.00,15.25,328986,"10.39 - 20.33",0.00,N/A,20.62
"BGG","Briggs & Stratton","5/7/2014","4:02pm",20.56,20.75,20.84,20.44,518057,"18.21 - 24.13",0.48,2.32,N/A
"BFAM","Bright Horizons F","5/7/2014","4:00pm",39.54,39.53,39.704,39.12,199527,"30.35 - 42.00",0.00,N/A,33.31
"BCOV","Brightcove Inc.","5/7/2014","4:00pm",8.00,8.05,8.13,7.81,586100,"6.93 - 16.25",0.00,N/A,N/A
"EAT","Brinker Internati","5/7/2014","4:02pm",49.08,49.23,49.36,48.52,561762,"37.23 - 55.45",0.92,1.87,19.83
"BCO","Brinks Company (T","5/7/2014","4:01pm",24.90,24.83,24.94,24.51,593356,"24.25 - 35.73",0.40,1.62,81.02
"BMY","Bristol-Myers Squ","5/7/2014","4:02pm",50.77,50.80,51.01,50.04,9114319,"39.32 - 57.49",1.42,2.79,29.44
"BRS","Bristow Group Inc","5/7/2014","4:00pm",76.23,75.51,76.34,74.26,165141,"61.04 - 85.70",1.00,1.33,13.90
"BTI","British American ","5/7/2014","4:00pm",115.97,115.25,116.24,115.08,166822,"94.19 - 117.49",4.628,4.03,16.61
"BRCM","Broadcom Corporat","5/7/2014","4:00pm",29.86,29.78,30.01,29.56,5556952,"23.25 - 37.85",0.45,1.51,43.70
"BR","Broadridge Financ","5/7/2014","4:03pm",38.61,38.60,38.7783,38.13,614240,"25.65 - 40.36",0.81,2.11,19.11
"BSFT","BroadSoft, Inc.","5/7/2014","4:00pm",20.54,20.50,20.68,19.8801,892954,"18.88 - 37.93",0.00,N/A,N/A
"BWEN","Broadwind Energy,","5/7/2014","4:00pm",12.19,12.75,12.9399,12.12,266533,"3.95 - 14.00",0.00,N/A,N/A
"BRCD","Brocade Communica","5/7/2014","4:00pm",8.29,8.62,8.65,8.06,12935750,"5.23 - 10.96",0.00,N/A,12.78
"BKD","Brookdale Senior ","5/7/2014","4:01pm",31.06,31.09,31.24,30.41,1964407,"24.42 - 34.80",0.00,N/A,N/A
"BAM","Brookfield Asset ","5/7/2014","4:02pm",42.25,42.45,42.56,42.05,495961,"33.59 - 42.56",0.50,1.19,13.41
"BIP","Brookfield Infras","5/7/2014","4:00pm",40.71,40.37,40.82,40.32,133870,"34.01 - 41.50",1.77,4.40,N/A
"BPO","Brookfield Office","5/7/2014","4:02pm",19.92,19.86,19.95,19.80,175879,"15.60 - 20.01",0.56,2.83,12.44
"BRKL","Brookline Bancorp","5/7/2014","4:00pm",8.95,8.86,8.96,8.73,364624,"8.30 - 10.10",0.34,3.82,16.79
"BRKS","Brooks Automation","5/7/2014","4:00pm",9.81,9.87,9.89,9.61,315221,"8.74 - 11.64",0.32,3.25,62.28
"BRO","Brown & Brown, In","5/7/2014","4:03pm",29.33,29.12,29.42,29.00,1732939,"27.76 - 35.13",0.39,1.33,20.43
"BWS","Brown Shoe Compan","5/7/2014","4:01pm",23.46,23.78,23.78,23.29,220600,"16.62 - 28.73",0.28,1.18,N/A
"BF-B","Brown Forman Inc ","5/7/2014","4:00pm",90.63,89.91,90.76,89.846,288774,"66.41 - 91.40",1.09,1.21,30.13
"BRKR","Bruker Corporatio","5/7/2014","4:00pm",20.60,20.26,20.82,20.26,691002,"15.41 - 24.40",0.00,N/A,43.40
"BC","Brunswick Corpora","5/7/2014","4:01pm",39.29,39.58,39.686,38.53,1151285,"29.92 - 47.69",0.20,0.51,4.80
"BSDM","BSD Medical Corpo","5/7/2014","4:00pm",1.10,1.10,1.13,1.10,59432,"1.03 - 1.78",0.00,N/A,N/A
"BSQR","BSQUARE Corporati","5/7/2014","3:59pm",3.10,3.21,3.22,3.02,9783,"2.57 - 3.88",0.00,N/A,N/A
"BPL","Buckeye Partners ","5/7/2014","4:00pm",80.92,78.59,80.94,78.04,466307,"62.00 - 80.94",4.276,5.43,53.63
"BKE","Buckle, Inc. (The","5/7/2014","4:02pm",46.70,46.77,46.94,46.31,591383,"41.45 - 56.3226",2.0306,4.35,13.77
"BWLD","Buffalo Wild Wing","5/7/2014","4:00pm",144.69,145.77,146.8999,142.28,512543,"91.72 - 159.81",0.00,N/A,33.11
"BBW","Build-A-Bear Work","5/7/2014","4:01pm",13.65,13.65,13.74,13.53,162283,"6.03 - 14.05",0.00,N/A,83.33
"BLDR","Builders FirstSou","5/7/2014","4:00pm",7.41,7.55,7.55,7.31,459590,"5.15 - 9.40",0.00,N/A,N/A
"BG","Bunge Limited Bun","5/7/2014","4:01pm",77.10,75.77,77.14,75.53,1394999,"68.18 - 84.18",1.17,1.55,335.47
"BKW","Burger King World","5/7/2014","4:05pm",25.76,25.91,25.98,25.48,423511,"17.99 - 27.97",0.20,0.77,35.96
"BURL","Burlington Stores","5/7/2014","4:01pm",27.44,27.79,27.79,26.9712,429094,"21.54 - 32.98",0.00,N/A,N/A
"CITD","CITD","N/A","10:54pm",0.00,N/A,N/A,N/A,N/A,"N/A - N/A",N/A,N/A,N/A
"CJES","C&J Energy Servic","5/7/2014","4:01pm",31.47,31.42,31.59,30.80,812581,"18.30 - 31.59",0.00,N/A,32.97
"CHRW","C.H. Robinson Wor","5/7/2014","4:00pm",58.22,58.37,58.70,57.97,1272488,"50.21 - 62.46",1.40,2.41,22.05
"CA","CA Inc.","5/7/2014","4:00pm",29.46,29.48,29.58,29.17,2587975,"26.77 - 36.22",1.00,3.39,12.74
"CAB","Cabela's Inc Clas","5/7/2014","4:01pm",63.92,64.44,64.74,63.60,319227,"58.17 - 72.54",0.00,N/A,23.08
"CVC","Cablevision Syste","5/7/2014","4:02pm",16.56,16.96,17.04,16.42,3271278,"13.88 - 20.16",0.60,3.55,9.66
"CCMP","Cabot Microelectr","5/7/2014","4:00pm",41.74,41.37,41.99,38.51,123928,"32.53 - 47.99",0.00,N/A,18.98
"COG","Cabot Oil & Gas C","5/7/2014","4:01pm",38.05,38.94,39.0596,37.80,6844449,"31.79 - 41.78",0.07,0.18,47.01
"CACH","Cache, Inc.","5/7/2014","4:00pm",2.32,2.59,2.59,2.31,176688,"2.31 - 6.83",0.00,N/A,N/A
"CACI","CACI Internationa","5/7/2014","4:02pm",71.91,71.96,72.81,70.99,397294,"60.16 - 80.77",0.00,N/A,13.22
"CDNS","Cadence Design Sy","5/7/2014","4:00pm",15.64,15.54,15.65,15.465,3504383,"12.55 - 16.25",0.00,N/A,38.78
"CDZI","Cadiz, Inc.","5/7/2014","4:00pm",8.03,8.15,8.15,7.96,80671,"4.26 - 8.79",0.00,N/A,N/A
"CACQ","Caesars Acquisiti","5/7/2014","4:00pm",13.91,13.18,14.45,13.18,436439,"10.34 - 16.98",0.00,N/A,57.17
"CZR","Caesars Entertain","5/7/2014","4:00pm",21.18,21.24,23.00,20.85,4045881,"11.90 - 26.74",0.00,N/A,N/A
"CSTE","CaesarStone Sdot-","5/7/2014","4:00pm",52.94,54.90,55.115,52.67,261724,"24.03 - 61.91",0.58,1.06,30.34
