=== tdate x tdate x usym x pnl x spareflag=spareflag x spareflag=spareflag x spareflag=spareflag ====
category                                                     CCJ          DISH          GILD          GMCR           IBN           JCP            SD           SPY           WMB          usym
=============
06/20/2014                                              12.50000   -4032.73000     -21.50000    1445.30000      30.82000      24.00000      -9.50000       0.50000     440.00000       0.00000

=== tdate x tdate x usym x pnl x spareflag=spareflag x spareflag=spareflag x spareflag=spareflag ====
category                                                     CCJ          DISH          GILD          GMCR           IBN           JCP            SD           SPY           WMB          usym

=== tdate x tdate x usym x pnl x spareflag=spareflag x spareflag=spareflag x spareflag=spareflag ====
category                                                     CCJ          DISH          GILD          GMCR           IBN           JCP            SD           SPY           WMB          usym

=== tdate x tdate x usym x pnl x spareflag=spareflag x spareflag=spareflag x spareflag=spareflag ====
category                                                     CCJ          DISH          GILD          GMCR           IBN           JCP            SD           SPY           WMB          usym

=== tdate x tdate x usym x pnl x spareflag=spareflag x spareflag=spareflag x spareflag=spareflag ====
category                                                     CCJ          DISH          GILD          GMCR           IBN           JCP            SD           SPY           WMB          usym

=== tdate x tdate x usym x pnl x spareflag=spareflag x spareflag=spareflag x spareflag=spareflag ====
category                                                     CCJ          DISH          GILD          GMCR           IBN           JCP            SD           SPY           WMB          usym

=== tdate x tdate x usym x pnl x spareflag=spareflag x spareflag=spareflag x spareflag=spareflag ====
category                                                     CCJ          DISH          GILD          GMCR           IBN           JCP            SD           SPY           WMB          usym
=============
06/25/2014                                               7.50000   -5295.46000      46.00000     -98.30000    -142.99000       0.00000       9.00000       0.00000    -654.50000       0.00000

=== tdate x tdate x usym x pnl x spareflag=spareflag x spareflag=spareflag x spareflag=spareflag ====
category                                                     CCJ          DISH          GILD          GMCR           IBN           JCP            SD           SPY           WMB          usym
=============
06/24/2014                                               2.50000     873.18000     186.50000      -4.90000      76.89000       0.00000      12.50000       0.00000    1763.00000       0.00000

=== tdate x tdate x usym x pnl x spareflag=spareflag x spareflag=spareflag x spareflag=spareflag ====
category                                                     CCJ          DISH          GILD          GMCR           IBN           JCP            SD           SPY           WMB          usym
=============
06/23/2014                                              -2.50000    1096.98000      14.50000     -24.10000    -157.33000     -14.00000     -16.00000       0.00000    -573.00000       0.00000

=== tdate x tdate x usym x pnl x spareflag=spareflag x spareflag=spareflag x spareflag=spareflag ====
category                                                     CCJ          DISH          GILD          GMCR           IBN           JCP            SD           SPY           WMB          usym
=============
06/19/2014                                             -12.50000    6587.08000      83.50000    3585.70000    -372.11000     -59.00000      -4.00000      -0.50000    -468.50000       0.00000

=== tdate x tdate x usym x pnl x spareflag=spareflag x spareflag=spareflag x spareflag=spareflag ====
category                                                     CCJ          usym
=============
06/05/2014                                              17.50000       0.00000

=== tdate x tdate x usym x pnl x spareflag=spareflag x spareflag=spareflag x spareflag=spareflag ====
category                                                     CCJ          usym
=============
06/05/2014                                              17.50000       0.00000

